checked_at,origin,dest,route_type,depart_date,weekday,price_rub,price_eur,eur_rate,airline,transfers,duration,link
2026-07-13 10:49,GOJ,TBS,direct,2026-08-12,ср,19906,227,87.6661,WZ,0,190,/search/GOJ1208TBS1?t=WZ17865318001786546800000190GOJTBS_84463c9ada295eef133373e7c6f6d561_19905&search_date=13072026&expected_price_uuid=019f5a01-939d-8030-6802-db1d93b50fc4&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=19906
2026-07-13 10:49,GOJ,TBS,direct,2026-08-08,сб,19907,227,87.6661,WZ,0,195,/search/GOJ0808TBS1?t=WZ17861814001786196700000195GOJTBS_f93c44a196c51fc82c2e0a1032ec887d_19905&search_date=13072026&expected_price_uuid=019f5a40-e0c7-8030-66e2-1efe1ab5de95&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=97tEPRo4WyT9CUV0GQj3Wg&expected_price_source=share&expected_price_currency=rub&expected_price=19907
2026-07-13 10:49,GOJ,TBS,direct,2026-08-05,ср,19920,227,87.6661,WZ,0,190,/search/GOJ0508TBS1?t=WZ17859270001785942000000190GOJTBS_32947cb410e1fea036e7ab321e770b50_19905&search_date=13072026&expected_price_uuid=019f5ae9-4089-8030-a7b5-9aca19acbe81&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=19920
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-04,вт,20870,238,87.6661,WZ,1,1765,/search/GOJ0408TBS1?t=WZ17858340001785943500001765GOJSVXTBS_b0ca11a11ed6b91383c5a0f80df3fe6f_20855&search_date=13072026&expected_price_uuid=019f5ade-f1f2-8030-a6f5-cdd15b0ea1ca&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=20870
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-31,пн,20870,238,87.6661,WZ,1,1130,/search/GOJ3108TBS1?t=WZ17882049001788276300001130GOJSVXTBS_a6bf13c93682b1cfbf523a2376a19b9a_20855&search_date=13072026&expected_price_uuid=019f5adf-bf34-8030-ad01-bdd7acdc5f10&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20870
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-24,пн,20873,238,87.6661,WZ,1,1130,/search/GOJ2408TBS1?t=WZ17876001001787671500001130GOJSVXTBS_9cd02f4795fe0605e0f16e525e2301e0_20855&search_date=07072026&expected_price_uuid=019f3e10-cb53-8030-e8aa-761310b52d40&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20873
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-03,пн,21128,241,87.6661,WZ,1,1130,/search/GOJ0308TBS1?t=WZ17857857001785857100001130GOJSVXTBS_751c1c6bd0e6aecce962dcf36458f4d2_20855&search_date=10072026&expected_price_uuid=019f4a89-7489-8030-a1ed-0ba5434e1caf&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=21128
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-11,вт,21451,245,87.6661,WZ,1,1765,/search/GOJ1108TBS1?t=WZ17864388001786548300001765GOJSVXTBS_105a8646699d91d69a02128c9f2b88fa_21413&search_date=12072026&expected_price_uuid=019f56e1-5141-8030-a2e2-1bbd76d4fae1&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=21451
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-10,пн,21805,249,87.6661,WZ,1,1130,/search/GOJ1008TBS1?t=WZ17863905001786461900001130GOJSVXTBS_7e8d62e006cf5b3198908adb954c6c46_21767&search_date=12072026&expected_price_uuid=019f56e1-2be8-8030-67a2-65ceb954c1bf&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=21805
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-09,вс,21938,250,87.6661,WZ,1,1335,/search/GOJ0908TBS1?t=WZ17862978001786381500001335GOJSVXTBS_4bed0cfa264e044e0c372de2db2d4e32_21919&search_date=07072026&expected_price_uuid=019f3e10-c381-8030-6a30-a8020df8e331&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=21938
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-28,пт,22028,251,87.6661,WZ,1,2695,/search/GOJ2808TBS1?t=WZ17879151001788080400002695GOJKUFTBS_aaaec84fd9889032b97d35587273e8a6_21989&search_date=12072026&expected_price_uuid=019f55fb-e13a-8030-6e2b-7888e69addc2&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=_gJ31ZPkEiW0sZP2bTlYGw&expected_price_source=share&expected_price_currency=rub&expected_price=22028
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-01,сб,22100,252,87.6661,WZ,1,1670,/search/GOJ0108TBS1?t=WZ17856078001785711600001670GOJSVXTBS_18131b17f70f54d54ef690544c124d2a_22061&search_date=12072026&expected_price_uuid=019f571a-9849-8030-6076-10f0a5bdae92&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=22100
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-16,вс,23298,266,87.6661,N4,1,805,/search/GOJ1608TBS1?t=N417869011001786953000000805GOJAERTBS_057965abfdc3af6dbac39b4929fb16ee_23165&search_date=10072026&expected_price_uuid=019f4cdd-6c34-8030-6d20-5baefa07c176&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=23298
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-14,пт,25497,291,87.6661,WZ,1,2695,/search/GOJ1408TBS1?t=WZ17867055001786870800002695GOJKUFTBS_62280cdc4d1df353e2f918100dedda5b_25475&search_date=07072026&expected_price_uuid=019f3e10-bc2f-8030-6e93-7df5249f6956&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=sDDPHxaPvnwNbi4bScNJmw&expected_price_source=share&expected_price_currency=rub&expected_price=25497
2026-07-13 10:49,GOJ,TBS,onestop,2026-08-06,чт,28151,321,87.6661,WZ,1,2310,/search/GOJ0608TBS1?t=WZ17860056001786147800002310GOJSVXTBS_93621866f203c5545bb79b1dcb4aa970_28158&search_date=09072026&expected_price_uuid=019f47bf-8e83-8030-ab4e-19e4af591a75&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=G8TN7XxVHUwFiYpxKuFBfA&expected_price_source=share&expected_price_currency=rub&expected_price=28151
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-25,вт,16960,194,87.5781,WZ,1,1765,/search/GOJ2508TBS1?t=WZ17876484001787757900001765GOJSVXTBS_9726ed26df038dfeea1afd53ea6b5fb9_16960&search_date=13072026&expected_price_uuid=019f5c2d-bb72-8030-a7be-f636933f006a&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=16960
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-26,ср,16960,194,87.5781,WZ,1,1140,/search/GOJ2608TBS1?t=WZ17877723001787844300001140GOJSVXTBS_8d3c5417e24e2997431ffda88af4011f_16960&search_date=13072026&expected_price_uuid=019f5c36-884d-8030-61b0-ad3520188dc2&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=16960
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-29,сб,16960,194,87.5781,WZ,1,1215,/search/GOJ2908TBS1?t=WZ17880270001788103500001215GOJSVXTBS_c77efb60afb9b550b08980a4ca815bab_16960&search_date=13072026&expected_price_uuid=019f5c37-69e7-8030-edb2-94be467ef078&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ZAOMD7sOmxbY4K3atUByqQ&expected_price_source=share&expected_price_currency=rub&expected_price=16960
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-22,сб,17979,205,87.5781,WZ,1,1715,/search/GOJ2208TBS1?t=WZ17873922001787498700001715GOJSVXTBS_6d471da4a642badf19392a20fab1f4af_17979&search_date=13072026&expected_price_uuid=019f5c36-0eaf-8030-6848-71b9f9f20798&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=yoKYoguojAWwKAXzqz-MFg&expected_price_source=share&expected_price_currency=rub&expected_price=17979
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-18,вт,18003,206,87.5781,WZ,1,1765,/search/GOJ1808TBS1?t=WZ17870436001787153100001765GOJSVXTBS_e9f77372a6a853ec6f890393181db8c9_18005&search_date=13072026&expected_price_uuid=019f59e9-4872-8010-a617-bf5c2a98c874&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=18003
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-19,ср,18005,206,87.5781,WZ,1,1140,/search/GOJ1908TBS1?t=WZ17871675001787239500001140GOJSVXTBS_ee33848d8945c651e7dd96951dbc72a6_18005&search_date=13072026&expected_price_uuid=019f5c35-952e-8030-a806-c4af21b3a102&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=18005
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-17,пн,18010,206,87.5781,WZ,1,1130,/search/GOJ1708TBS1?t=WZ17869953001787066700001130GOJSVXTBS_2093996f4dfda3cb0d79e2a0c490ee02_18005&search_date=12072026&expected_price_uuid=019f583c-38e7-8030-ef7d-8fe8d69a283f&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=18010
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-30,вс,18592,212,87.5781,WZ,1,1335,/search/GOJ3008TBS1?t=WZ17881122001788195900001335GOJSVXTBS_7da5c660dcc20aaba2fa902fb814bcd5_18559&search_date=12072026&expected_price_uuid=019f55b6-69a8-8030-2a2c-cd416129b407&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=18592
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-15,сб,18758,214,87.5781,WZ,1,1670,/search/GOJ1508TBS1?t=WZ17868174001786921200001670GOJSVXTBS_12b89bc1a9b0e1217c150cf1185236d8_18759&search_date=13072026&expected_price_uuid=019f5c83-74d0-8030-6292-778b3c36657a&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=18758
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-23,вс,19462,222,87.5781,N4,1,805,/search/GOJ2308TBS1?t=N417875059001787557800000805GOJAERTBS_aa6b263c7d1ee63bcd8750702247de14_19428&search_date=12072026&expected_price_uuid=019f570e-9ae7-8030-275d-55f2470f5040&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=19462
2026-07-13 17:47,GOJ,TBS,direct,2026-08-12,ср,19905,227,87.5781,WZ,0,190,/search/GOJ1208TBS1?t=WZ17865318001786546800000190GOJTBS_84463c9ada295eef133373e7c6f6d561_19905&search_date=13072026&expected_price_uuid=019f5c23-35fd-8030-ebaf-76da768c1b05&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=19905
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-31,пн,20877,238,87.5781,WZ,1,1130,/search/GOJ3108TBS1?t=WZ17882049001788276300001130GOJSVXTBS_a6bf13c93682b1cfbf523a2376a19b9a_20855&search_date=13072026&expected_price_uuid=019f5adf-bf34-8030-ad01-bdd7acdc5f10&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20877
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-24,пн,20891,239,87.5781,WZ,1,1130,/search/GOJ2408TBS1?t=WZ17876001001787671500001130GOJSVXTBS_9cd02f4795fe0605e0f16e525e2301e0_20855&search_date=13072026&expected_price_uuid=019f5be9-c35c-8030-a70a-acdf03c36e14&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20891
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-04,вт,20891,239,87.5781,WZ,1,1765,/search/GOJ0408TBS1?t=WZ17858340001785943500001765GOJSVXTBS_b0ca11a11ed6b91383c5a0f80df3fe6f_20855&search_date=13072026&expected_price_uuid=019f5be0-9875-8030-a937-aed633df1268&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=20891
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-05,ср,20891,239,87.5781,WZ,1,1140,/search/GOJ0508TBS1?t=WZ17859579001786029900001140GOJSVXTBS_681538285b34d2cae30f29669afc05b6_20855&search_date=13072026&expected_price_uuid=019f5be0-00db-8030-231e-a95cfe623da6&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=20891
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-08,сб,20891,239,87.5781,WZ,1,1215,/search/GOJ0808TBS1?t=WZ17862126001786289100001215GOJSVXTBS_a76ee3cae1f21844a94884ce4a3017ba_20855&search_date=13072026&expected_price_uuid=019f5bde-fbcf-8030-23cd-f5529a670e58&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ZAOMD7sOmxbY4K3atUByqQ&expected_price_source=share&expected_price_currency=rub&expected_price=20891
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-03,пн,21128,241,87.5781,WZ,1,1130,/search/GOJ0308TBS1?t=WZ17857857001785857100001130GOJSVXTBS_751c1c6bd0e6aecce962dcf36458f4d2_20855&search_date=10072026&expected_price_uuid=019f4a89-7489-8030-a1ed-0ba5434e1caf&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=21128
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-11,вт,21451,245,87.5781,WZ,1,1765,/search/GOJ1108TBS1?t=WZ17864388001786548300001765GOJSVXTBS_105a8646699d91d69a02128c9f2b88fa_21413&search_date=12072026&expected_price_uuid=019f56e1-5141-8030-a2e2-1bbd76d4fae1&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=21451
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-10,пн,21805,249,87.5781,WZ,1,1130,/search/GOJ1008TBS1?t=WZ17863905001786461900001130GOJSVXTBS_7e8d62e006cf5b3198908adb954c6c46_21767&search_date=12072026&expected_price_uuid=019f56e1-2be8-8030-67a2-65ceb954c1bf&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=21805
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-09,вс,21938,250,87.5781,WZ,1,1335,/search/GOJ0908TBS1?t=WZ17862978001786381500001335GOJSVXTBS_4bed0cfa264e044e0c372de2db2d4e32_21919&search_date=07072026&expected_price_uuid=019f3e10-c381-8030-6a30-a8020df8e331&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=21938
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-28,пт,22028,252,87.5781,WZ,1,2695,/search/GOJ2808TBS1?t=WZ17879151001788080400002695GOJKUFTBS_aaaec84fd9889032b97d35587273e8a6_21989&search_date=12072026&expected_price_uuid=019f55fb-e13a-8030-6e2b-7888e69addc2&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=_gJ31ZPkEiW0sZP2bTlYGw&expected_price_source=share&expected_price_currency=rub&expected_price=22028
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-01,сб,22100,252,87.5781,WZ,1,1670,/search/GOJ0108TBS1?t=WZ17856078001785711600001670GOJSVXTBS_18131b17f70f54d54ef690544c124d2a_22061&search_date=12072026&expected_price_uuid=019f571a-9849-8030-6076-10f0a5bdae92&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=22100
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-16,вс,23109,264,87.5781,N4,1,805,/search/GOJ1608TBS1?t=N417869011001786953000000805GOJAERTBS_057965abfdc3af6dbac39b4929fb16ee_23110&search_date=13072026&expected_price_uuid=019f5c82-df2e-8030-2db1-9e618039a06b&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=23109
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-14,пт,25497,291,87.5781,WZ,1,2695,/search/GOJ1408TBS1?t=WZ17867055001786870800002695GOJKUFTBS_62280cdc4d1df353e2f918100dedda5b_25475&search_date=07072026&expected_price_uuid=019f3e10-bc2f-8030-6e93-7df5249f6956&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=sDDPHxaPvnwNbi4bScNJmw&expected_price_source=share&expected_price_currency=rub&expected_price=25497
2026-07-13 17:47,GOJ,TBS,onestop,2026-08-06,чт,28151,321,87.5781,WZ,1,2310,/search/GOJ0608TBS1?t=WZ17860056001786147800002310GOJSVXTBS_93621866f203c5545bb79b1dcb4aa970_28158&search_date=09072026&expected_price_uuid=019f47bf-8e83-8030-ab4e-19e4af591a75&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=G8TN7XxVHUwFiYpxKuFBfA&expected_price_source=share&expected_price_currency=rub&expected_price=28151
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-25,вт,16927,193,87.5781,WZ,1,1765,/search/GOJ2508TBS1?t=WZ17876484001787757900001765GOJSVXTBS_9726ed26df038dfeea1afd53ea6b5fb9_16960&search_date=13072026&expected_price_uuid=019f5c2d-bb72-8030-a7be-f636933f006a&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=16927
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-29,сб,16927,193,87.5781,WZ,1,1215,/search/GOJ2908TBS1?t=WZ17880270001788103500001215GOJSVXTBS_c77efb60afb9b550b08980a4ca815bab_16960&search_date=13072026&expected_price_uuid=019f5c37-69e7-8030-edb2-94be467ef078&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ZAOMD7sOmxbY4K3atUByqQ&expected_price_source=share&expected_price_currency=rub&expected_price=16927
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-26,ср,16962,194,87.5781,WZ,1,1140,/search/GOJ2608TBS1?t=WZ17877723001787844300001140GOJSVXTBS_8d3c5417e24e2997431ffda88af4011f_16960&search_date=13072026&expected_price_uuid=019f5d0b-4366-8030-e1e4-b9b4b7fbaad3&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=16962
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-18,вт,17968,205,87.5781,WZ,1,1765,/search/GOJ1808TBS1?t=WZ17870436001787153100001765GOJSVXTBS_e9f77372a6a853ec6f890393181db8c9_18005&search_date=13072026&expected_price_uuid=019f59e9-4872-8010-a617-bf5c2a98c874&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=17968
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-19,ср,17970,205,87.5781,WZ,1,1140,/search/GOJ1908TBS1?t=WZ17871675001787239500001140GOJSVXTBS_ee33848d8945c651e7dd96951dbc72a6_18005&search_date=13072026&expected_price_uuid=019f5c35-952e-8030-a806-c4af21b3a102&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=17970
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-22,сб,17979,205,87.5781,WZ,1,1715,/search/GOJ2208TBS1?t=WZ17873922001787498700001715GOJSVXTBS_6d471da4a642badf19392a20fab1f4af_17979&search_date=13072026&expected_price_uuid=019f5d6c-dac6-8030-2776-9efdd52d448c&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=yoKYoguojAWwKAXzqz-MFg&expected_price_source=share&expected_price_currency=rub&expected_price=17979
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-17,пн,18010,206,87.5781,WZ,1,1130,/search/GOJ1708TBS1?t=WZ17869953001787066700001130GOJSVXTBS_2093996f4dfda3cb0d79e2a0c490ee02_18005&search_date=12072026&expected_price_uuid=019f583c-38e7-8030-ef7d-8fe8d69a283f&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=18010
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-30,вс,18592,212,87.5781,WZ,1,1335,/search/GOJ3008TBS1?t=WZ17881122001788195900001335GOJSVXTBS_7da5c660dcc20aaba2fa902fb814bcd5_18559&search_date=12072026&expected_price_uuid=019f55b6-69a8-8030-2a2c-cd416129b407&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=18592
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-15,сб,18761,214,87.5781,WZ,1,1670,/search/GOJ1508TBS1?t=WZ17868174001786921200001670GOJSVXTBS_12b89bc1a9b0e1217c150cf1185236d8_18759&search_date=13072026&expected_price_uuid=019f5d3f-6f67-8030-ef27-246a09debed8&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=18761
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-23,вс,19462,222,87.5781,N4,1,805,/search/GOJ2308TBS1?t=N417875059001787557800000805GOJAERTBS_aa6b263c7d1ee63bcd8750702247de14_19428&search_date=12072026&expected_price_uuid=019f570e-9ae7-8030-275d-55f2470f5040&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=19462
2026-07-14 01:24,GOJ,TBS,direct,2026-08-12,ср,19866,227,87.5781,WZ,0,190,/search/GOJ1208TBS1?t=WZ17865318001786546800000190GOJTBS_84463c9ada295eef133373e7c6f6d561_19905&search_date=13072026&expected_price_uuid=019f5c23-35fd-8030-ebaf-76da768c1b05&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=19866
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-31,пн,20837,238,87.5781,WZ,1,1130,/search/GOJ3108TBS1?t=WZ17882049001788276300001130GOJSVXTBS_a6bf13c93682b1cfbf523a2376a19b9a_20855&search_date=13072026&expected_price_uuid=019f5adf-bf34-8030-ad01-bdd7acdc5f10&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20837
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-24,пн,20850,238,87.5781,WZ,1,1130,/search/GOJ2408TBS1?t=WZ17876001001787671500001130GOJSVXTBS_9cd02f4795fe0605e0f16e525e2301e0_20855&search_date=13072026&expected_price_uuid=019f5be9-c35c-8030-a70a-acdf03c36e14&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20850
2026-07-14 01:24,GOJ,TBS,onestop,2026-08-05,ср,20857,238,87.5781,WZ,1,1140,/search/GOJ0508TBS1?t=WZ17859579001786029900001140GOJSVXTBS_681538285b34d2cae30f29669afc05b6_20855&search_date=13072026&expected_price_uuid=019f5ce5-168d-8030-a479-e4da4a439da7&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=20857
